target,baseline_num_runs,tmmeada_num_runs,baseline_avg_hits@1_mean,baseline_avg_hits@1_std,tmmeada_avg_hits@1_mean,tmmeada_avg_hits@1_std,delta_avg_hits@1_mean,baseline_avg_hits@10_mean,baseline_avg_hits@10_std,tmmeada_avg_hits@10_mean,tmmeada_avg_hits@10_std,delta_avg_hits@10_mean,baseline_avg_mrr_mean,baseline_avg_mrr_std,tmmeada_avg_mrr_mean,tmmeada_avg_mrr_std,delta_avg_mrr_mean,baseline_avg_mr_mean,baseline_avg_mr_std,tmmeada_avg_mr_mean,tmmeada_avg_mr_std,delta_avg_mr_mean
FBDB15K,2,2,0.010375,0.00032500000000000064,0.010675,2.5000000000000716e-05,0.0002999999999999999,0.045375,0.0012250000000000004,0.045399999999999996,0.0011000000000000003,2.4999999999997247e-05,0.0245,0.0005000000000000004,0.02525,0.0002500000000000002,0.0007500000000000007,1315.34125,20.984249999999975,1313.17525,22.13474999999994,-2.16599999999994
ja_en,2,2,0.43167500000000003,0.0005749999999999922,0.43170000000000003,0.0005999999999999894,2.4999999999997247e-05,0.659325,0.001475000000000004,0.659325,0.001475000000000004,0.0,0.509,0.0,0.509,0.0,0.0,70.23575,5.075250000000004,70.23575,5.075250000000004,0.0
