run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260314-062815-TMMEA-DA-transfer-adapt-v24b-target-fbyg15k-transfer-tgt-FBYG15K-norm-s42,FBYG15K,norm,FBYG15K,0.0378,0.1055,0.062,829.592,0.0378,0.1011,0.062,854.502,0.0378,0.1033,0.062,842.047
20260314-064929-TMMEA-DA-transfer-adapt-v24b-target-fbyg15k-transfer-tgt-FBYG15K-norm-s2026,FBYG15K,norm,FBYG15K,0.038,0.0992,0.061,936.142,0.0358,0.0976,0.058,946.404,0.0369,0.0984,0.0595,941.273
