run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260312-112845-TMMEA-DA-transfer-adapt-v19b-target-fbyg15k-transfer-tgt-FBYG15K-norm-s42,FBYG15K,norm,FBYG15K,0.0364,0.0917,0.057,1138.737,0.0361,0.0911,0.056,1174.864,0.036250000000000004,0.09140000000000001,0.0565,1156.8005
20260312-114536-TMMEA-DA-transfer-adapt-v19b-target-fbyg15k-transfer-tgt-FBYG15K-norm-s2026,FBYG15K,norm,FBYG15K,0.0362,0.0838,0.055,1225.987,0.0338,0.0856,0.053,1236.337,0.035,0.0847,0.054,1231.162
