run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260312-013333-TMMEA-DA-transfer-adapt-v17b-target-fbdb15k-transfer-tgt-FBDB15K-norm-s42,FBDB15K,norm,FBDB15K,0.0068,0.0285,0.017,1502.742,0.0069,0.0309,0.017,1536.971,0.00685,0.0297,0.017,1519.8564999999999
20260312-013819-TMMEA-DA-transfer-adapt-v17b-target-fbdb15k-transfer-tgt-FBDB15K-norm-s2026,FBDB15K,norm,FBDB15K,0.0069,0.0331,0.018,1366.87,0.0064,0.0344,0.018,1382.999,0.00665,0.03375,0.018,1374.9344999999998
