run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260311-221103-TMMEA-DA-transfer-adapt-v16a-target-fbdb15k-transfer-tgt-FBDB15K-norm-s42,FBDB15K,norm,FBDB15K,0.0099,0.0419,0.023,1361.47,0.0097,0.0436,0.023,1379.503,0.0098,0.042749999999999996,0.023,1370.4865
20260311-222537-TMMEA-DA-transfer-adapt-v16a-target-fbdb15k-transfer-tgt-FBDB15K-norm-s2026,FBDB15K,norm,FBDB15K,0.0106,0.0489,0.026,1245.016,0.0089,0.0494,0.025,1253.047,0.00975,0.04915,0.025500000000000002,1249.0315
