target,baseline_num_runs,tmmeada_num_runs,baseline_avg_hits@1_mean,baseline_avg_hits@1_std,tmmeada_avg_hits@1_mean,tmmeada_avg_hits@1_std,delta_avg_hits@1_mean,baseline_avg_hits@10_mean,baseline_avg_hits@10_std,tmmeada_avg_hits@10_mean,tmmeada_avg_hits@10_std,delta_avg_hits@10_mean,baseline_avg_mrr_mean,baseline_avg_mrr_std,tmmeada_avg_mrr_mean,tmmeada_avg_mrr_std,delta_avg_mrr_mean,baseline_avg_mr_mean,baseline_avg_mr_std,tmmeada_avg_mr_mean,tmmeada_avg_mr_std,delta_avg_mr_mean
FBYG15K,1,1,0.0359,0.0,0.036750000000000005,0.0,0.0008500000000000035,0.09885,0.0,0.10025,0.0,0.0014000000000000123,0.0595,0.0,0.0605,0.0,0.0010000000000000009,859.318,0.0,858.7864999999999,0.0,-0.5315000000000509
fr_en,1,1,0.45809999999999995,0.0,0.45730000000000004,0.0,-0.0007999999999999119,0.68425,0.0,0.6837,0.0,-0.0005500000000000504,0.5335000000000001,0.0,0.533,0.0,-0.000500000000000056,49.781000000000006,0.0,50.2595,0.0,0.4784999999999968
