run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260314-062815-TMMEA-DA-transfer-adapt-v24b-target-fbyg15k-transfer-tgt-FBYG15K-norm-s42,FBYG15K,norm,FBYG15K,0.0378,0.1055,0.062,829.592,0.0378,0.1011,0.062,854.502,0.0378,0.1033,0.062,842.047
20260314-064929-TMMEA-DA-transfer-adapt-v24b-target-fbyg15k-transfer-tgt-FBYG15K-norm-s2026,FBYG15K,norm,FBYG15K,0.038,0.0992,0.061,936.142,0.0358,0.0976,0.058,946.404,0.0369,0.0984,0.0595,941.273
20260314-075046-TMMEA-DA-transfer-adapt-v24b-target-fbyg15k-transfer-tgt-FBYG15K-norm-s3407,FBYG15K,norm,FBYG15K,0.0385,0.0941,0.06,953.591,0.0383,0.093,0.059,966.933,0.038400000000000004,0.09355,0.0595,960.262
20260314-081158-TMMEA-DA-transfer-adapt-v24b-target-fbyg15k-transfer-tgt-FBYG15K-norm-s7,FBYG15K,norm,FBYG15K,0.0386,0.1,0.061,830.342,0.0366,0.0977,0.06,844.831,0.0376,0.09885,0.0605,837.5865
20260314-083254-TMMEA-DA-transfer-adapt-v24b-target-fbyg15k-transfer-tgt-FBYG15K-norm-s123,FBYG15K,norm,FBYG15K,0.0369,0.1048,0.062,816.731,0.0374,0.0992,0.061,839.241,0.03715,0.10200000000000001,0.0615,827.986
