run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260305-233633-MEAformer-transfer-adapt-target-fr_en-transfer-tgt-DBP15K-fr_en-s42,DBP15K,fr_en,fr_en,0.4563,0.6826,0.532,49.798,0.4599,0.6859,0.535,49.764,0.45809999999999995,0.68425,0.5335000000000001,49.781000000000006
20260306-002756-MEAformer-transfer-adapt-target-fbyg15k-transfer-tgt-FBYG15K-norm-s42,FBYG15K,norm,FBYG15K,0.0357,0.0996,0.06,848.219,0.0361,0.0981,0.059,870.417,0.0359,0.09885,0.0595,859.318
