run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260314-140718-TMMEA-DA-transfer-adapt-v25b-target-fbyg15k-transfer-tgt-FBYG15K-norm-s42,FBYG15K,norm,FBYG15K,0.0364,0.1041,0.061,829.862,0.0379,0.1026,0.062,855.084,0.03715,0.10335,0.0615,842.473
20260314-142545-TMMEA-DA-transfer-adapt-v25b-target-fbyg15k-transfer-tgt-FBYG15K-norm-s2026,FBYG15K,norm,FBYG15K,0.0375,0.095,0.059,935.379,0.0347,0.0925,0.057,955.426,0.0361,0.09375,0.057999999999999996,945.4025
