target,baseline_num_runs,tmmeada_num_runs,baseline_avg_hits@1_mean,baseline_avg_hits@1_std,tmmeada_avg_hits@1_mean,tmmeada_avg_hits@1_std,delta_avg_hits@1_mean,baseline_avg_hits@10_mean,baseline_avg_hits@10_std,tmmeada_avg_hits@10_mean,tmmeada_avg_hits@10_std,delta_avg_hits@10_mean,baseline_avg_mrr_mean,baseline_avg_mrr_std,tmmeada_avg_mrr_mean,tmmeada_avg_mrr_std,delta_avg_mrr_mean,baseline_avg_mr_mean,baseline_avg_mr_std,tmmeada_avg_mr_mean,tmmeada_avg_mr_std,delta_avg_mr_mean
FBYG15K,1,1,0.03535,0.0,0.03635,0.0,0.0010000000000000009,0.09079999999999999,0.0,0.09259999999999999,0.0,0.001799999999999996,0.0565,0.0,0.057,0.0,0.0005000000000000004,976.8585,0.0,957.9415,0.0,-18.91700000000003
fr_en,1,1,0.4656,0.0,0.4639,0.0,-0.0017000000000000348,0.69365,0.0,0.6947000000000001,0.0,0.0010500000000001064,0.5425,0.0,0.5415000000000001,0.0,-0.0009999999999998899,44.998999999999995,0.0,45.4895,0.0,0.4905000000000044
