run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260304-235807-MEAformer-transfer-adapt-target-fbdb15k-transfer-tgt-FBDB15K-norm-s42,FBDB15K,norm,FBDB15K,0.0108,0.0443,0.025,1326.854,0.0106,0.0443,0.025,1343.767,0.010700000000000001,0.0443,0.025,1335.3105
20260305-011633-MEAformer-transfer-adapt-target-fbdb15k-transfer-tgt-FBDB15K-norm-s3407,FBDB15K,norm,FBDB15K,0.0105,0.0461,0.025,1285.963,0.0108,0.0469,0.026,1296.118,0.01065,0.0465,0.025500000000000002,1291.0405
20260310-114730-MEAformer-transfer-adapt-target-fbdb15k-transfer-tgt-FBDB15K-norm-s2026,FBDB15K,norm,FBDB15K,0.0118,0.0491,0.027,1246.61,0.0116,0.051,0.027,1259.257,0.011699999999999999,0.05005,0.027,1252.9335
20260310-160541-MEAformer-transfer-adapt-target-fbdb15k-transfer-tgt-FBDB15K-norm-s7,FBDB15K,norm,FBDB15K,0.0117,0.0494,0.027,1304.832,0.0118,0.0494,0.027,1310.831,0.01175,0.0494,0.027,1307.8315
20260310-203554-MEAformer-transfer-adapt-target-fbdb15k-transfer-tgt-FBDB15K-norm-s123,FBDB15K,norm,FBDB15K,0.0108,0.0485,0.026,1322.577,0.0111,0.0477,0.026,1325.668,0.010950000000000001,0.048100000000000004,0.026,1324.1225
