target,baseline_num_runs,tmmeada_num_runs,baseline_avg_hits@1_mean,baseline_avg_hits@1_std,tmmeada_avg_hits@1_mean,tmmeada_avg_hits@1_std,delta_avg_hits@1_mean,baseline_avg_hits@10_mean,baseline_avg_hits@10_std,tmmeada_avg_hits@10_mean,tmmeada_avg_hits@10_std,delta_avg_hits@10_mean,baseline_avg_mrr_mean,baseline_avg_mrr_std,tmmeada_avg_mrr_mean,tmmeada_avg_mrr_std,delta_avg_mrr_mean,baseline_avg_mr_mean,baseline_avg_mr_std,tmmeada_avg_mr_mean,tmmeada_avg_mr_std,delta_avg_mr_mean
fr_en,2,2,0.461675,0.004525000000000001,0.469975,0.0031749999999999834,0.008299999999999974,0.688775,0.006325000000000025,0.7037249999999999,0.00572499999999998,0.014949999999999908,0.53775,0.005250000000000032,0.5487500000000001,0.004750000000000032,0.01100000000000012,47.83775,2.355249999999998,41.96325,1.6642499999999956,-5.874499999999998
