target,baseline_num_runs,tmmeada_num_runs,baseline_avg_hits@1_mean,baseline_avg_hits@1_std,tmmeada_avg_hits@1_mean,tmmeada_avg_hits@1_std,delta_avg_hits@1_mean,baseline_avg_hits@10_mean,baseline_avg_hits@10_std,tmmeada_avg_hits@10_mean,tmmeada_avg_hits@10_std,delta_avg_hits@10_mean,baseline_avg_mrr_mean,baseline_avg_mrr_std,tmmeada_avg_mrr_mean,tmmeada_avg_mrr_std,delta_avg_mrr_mean,baseline_avg_mr_mean,baseline_avg_mr_std,tmmeada_avg_mr_mean,tmmeada_avg_mr_std,delta_avg_mr_mean
FBDB15K,2,2,0.010425,0.00037500000000000033,0.0059,0.00014999999999999996,-0.004525,0.044875000000000005,0.0010749999999999996,0.026674999999999997,0.0005249999999999994,-0.018200000000000008,0.0245,0.0005000000000000004,0.01525,0.0002500000000000002,-0.009250000000000001,1318.75325,24.046749999999975,1601.5325,28.701499999999896,282.77925000000005
ja_en,2,2,0.430775,0.001674999999999982,0.43167500000000003,0.0005749999999999922,0.0009000000000000119,0.6563,0.002549999999999941,0.659325,0.001475000000000004,0.0030250000000000554,0.5077499999999999,0.0012500000000000289,0.509,0.0,0.0012500000000000844,71.24,6.361499999999992,70.23575,5.075250000000004,-1.004249999999999
