run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260312-042709-TMMEA-DA-transfer-adapt-v18c-target-fbdb15k-transfer-tgt-FBDB15K-norm-s42,FBDB15K,norm,FBDB15K,0.0168,0.0633,0.035,1106.307,0.0161,0.0646,0.034,1134.586,0.01645,0.06395,0.0345,1120.4465
20260312-043149-TMMEA-DA-transfer-adapt-v18c-target-fbdb15k-transfer-tgt-FBDB15K-norm-s2026,FBDB15K,norm,FBDB15K,0.0143,0.0599,0.033,1055.348,0.016,0.0597,0.034,1085.84,0.01515,0.059800000000000006,0.0335,1070.594
