run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260307-024810-TMMEA-DA-transfer-adapt-v12b-target-fr_en-transfer-tgt-DBP15K-fr_en-s42,DBP15K,fr_en,fr_en,0.4445,0.6535,0.516,68.316,0.4462,0.6602,0.517,70.357,0.44535,0.6568499999999999,0.5165,69.3365
