run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260312-143543-TMMEA-DA-transfer-adapt-v21b-target-fbyg15k-transfer-tgt-FBYG15K-norm-s42,FBYG15K,norm,FBYG15K,0.0364,0.101,0.061,832.312,0.0369,0.0994,0.061,862.172,0.03665,0.10020000000000001,0.061,847.242
20260312-145406-TMMEA-DA-transfer-adapt-v21b-target-fbyg15k-transfer-tgt-FBYG15K-norm-s2026,FBYG15K,norm,FBYG15K,0.0369,0.0927,0.058,964.935,0.0346,0.0886,0.055,981.43,0.035750000000000004,0.09065000000000001,0.0565,973.1824999999999
