run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260306-173243-TMMEA-DA-transfer-adapt-v11c-target-fr_en-transfer-tgt-DBP15K-fr_en-s42,DBP15K,fr_en,fr_en,0.4075,0.5983,0.472,118.371,0.411,0.6014,0.475,116.843,0.40925,0.59985,0.4735,117.607
20260306-181226-TMMEA-DA-transfer-adapt-v11c-target-fr_en-transfer-tgt-DBP15K-fr_en-s3407,DBP15K,fr_en,fr_en,0.407,0.597,0.472,132.714,0.4105,0.5975,0.474,129.918,0.40874999999999995,0.5972500000000001,0.473,131.316
