run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260312-151204-TMMEA-DA-transfer-adapt-v21c-target-fbyg15k-transfer-tgt-FBYG15K-norm-s42,FBYG15K,norm,FBYG15K,0.0366,0.101,0.06,876.262,0.0379,0.1008,0.061,905.315,0.037250000000000005,0.1009,0.0605,890.7885
20260312-152919-TMMEA-DA-transfer-adapt-v21c-target-fbyg15k-transfer-tgt-FBYG15K-norm-s2026,FBYG15K,norm,FBYG15K,0.0376,0.092,0.058,964.351,0.0353,0.0867,0.056,985.876,0.036449999999999996,0.08935,0.057,975.1134999999999
