run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260314-144412-TMMEA-DA-transfer-adapt-v25c-target-fbyg15k-transfer-tgt-FBYG15K-norm-s42,FBYG15K,norm,FBYG15K,0.0374,0.1047,0.062,833.23,0.0381,0.1017,0.062,858.474,0.037750000000000006,0.1032,0.062,845.8520000000001
20260314-150443-TMMEA-DA-transfer-adapt-v25c-target-fbyg15k-transfer-tgt-FBYG15K-norm-s2026,FBYG15K,norm,FBYG15K,0.0379,0.0963,0.06,934.479,0.0357,0.094,0.057,948.938,0.0368,0.09515,0.058499999999999996,941.7085
