run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260311-225727-TMMEA-DA-transfer-adapt-v16c-target-fbdb15k-transfer-tgt-FBDB15K-norm-s42,FBDB15K,norm,FBDB15K,0.0106,0.04,0.023,1440.246,0.0088,0.0417,0.022,1459.347,0.0097,0.04085,0.0225,1449.7965
20260311-230801-TMMEA-DA-transfer-adapt-v16c-target-fbdb15k-transfer-tgt-FBDB15K-norm-s2026,FBDB15K,norm,FBDB15K,0.0096,0.0449,0.024,1321.149,0.0091,0.0458,0.024,1326.588,0.00935,0.04535,0.024,1323.8685
