run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260311-223806-TMMEA-DA-transfer-adapt-v16b-target-fbdb15k-transfer-tgt-FBDB15K-norm-s42,FBDB15K,norm,FBDB15K,0.0098,0.0406,0.023,1408.151,0.0098,0.0403,0.023,1433.909,0.0098,0.04045,0.023,1421.0300000000002
20260311-224746-TMMEA-DA-transfer-adapt-v16b-target-fbdb15k-transfer-tgt-FBDB15K-norm-s2026,FBDB15K,norm,FBDB15K,0.0103,0.0468,0.025,1281.113,0.0097,0.0489,0.025,1289.209,0.01,0.047850000000000004,0.025,1285.161
