target,baseline_num_runs,tmmeada_num_runs,baseline_avg_hits@1_mean,baseline_avg_hits@1_std,tmmeada_avg_hits@1_mean,tmmeada_avg_hits@1_std,delta_avg_hits@1_mean,baseline_avg_hits@10_mean,baseline_avg_hits@10_std,tmmeada_avg_hits@10_mean,tmmeada_avg_hits@10_std,delta_avg_hits@10_mean,baseline_avg_mrr_mean,baseline_avg_mrr_std,tmmeada_avg_mrr_mean,tmmeada_avg_mrr_std,delta_avg_mrr_mean,baseline_avg_mr_mean,baseline_avg_mr_std,tmmeada_avg_mr_mean,tmmeada_avg_mr_std,delta_avg_mr_mean
FBDB15K,2,2,0.010675,2.5000000000000716e-05,0.010425,0.00037500000000000033,-0.0002500000000000002,0.045399999999999996,0.0011000000000000003,0.044875000000000005,0.0010749999999999996,-0.0005249999999999908,0.02525,0.0002500000000000002,0.0245,0.0005000000000000004,-0.0007500000000000007,1313.1755,22.13499999999999,1318.75325,24.046749999999975,5.577749999999924
ja_en,2,2,0.430875,0.0020250000000000268,0.430775,0.001674999999999982,-9.999999999998899e-05,0.657525,0.00022500000000003073,0.6563,0.002549999999999941,-0.0012250000000000316,0.5082500000000001,0.0007499999999999729,0.5077499999999999,0.0012500000000000289,-0.000500000000000167,71.43775,5.869249999999994,71.24,6.361499999999992,-0.1977499999999992
