target,baseline_num_runs,tmmeada_num_runs,baseline_avg_hits@1_mean,baseline_avg_hits@1_std,tmmeada_avg_hits@1_mean,tmmeada_avg_hits@1_std,delta_avg_hits@1_mean,baseline_avg_hits@10_mean,baseline_avg_hits@10_std,tmmeada_avg_hits@10_mean,tmmeada_avg_hits@10_std,delta_avg_hits@10_mean,baseline_avg_mrr_mean,baseline_avg_mrr_std,tmmeada_avg_mrr_mean,tmmeada_avg_mrr_std,delta_avg_mrr_mean,baseline_avg_mr_mean,baseline_avg_mr_std,tmmeada_avg_mr_mean,tmmeada_avg_mr_std,delta_avg_mr_mean
fr_en,2,2,0.46185,0.003750000000000031,0.469975,0.0031749999999999834,0.008124999999999993,0.68895,0.004699999999999982,0.7037249999999999,0.00572499999999998,0.014774999999999983,0.538,0.0044999999999999485,0.5487500000000001,0.004750000000000032,0.010750000000000037,47.39,2.3910000000000053,41.96325,1.6642499999999956,-5.426749999999998
