target,baseline_num_runs,tmmeada_num_runs,baseline_avg_hits@1_mean,baseline_avg_hits@1_std,tmmeada_avg_hits@1_mean,tmmeada_avg_hits@1_std,delta_avg_hits@1_mean,baseline_avg_hits@10_mean,baseline_avg_hits@10_std,tmmeada_avg_hits@10_mean,tmmeada_avg_hits@10_std,delta_avg_hits@10_mean,baseline_avg_mrr_mean,baseline_avg_mrr_std,tmmeada_avg_mrr_mean,tmmeada_avg_mrr_std,delta_avg_mrr_mean,baseline_avg_mr_mean,baseline_avg_mr_std,tmmeada_avg_mr_mean,tmmeada_avg_mr_std,delta_avg_mr_mean
FBDB15K,2,2,0.0112,0.0004999999999999987,0.015074999999999998,0.0005749999999999991,0.0038749999999999982,0.047174999999999995,0.002874999999999999,0.060325,0.0010749999999999996,0.013150000000000002,0.026000000000000002,0.0009999999999999992,0.033,0.0,0.006999999999999999,1294.122,41.188499999999976,1051.4230000000002,20.24750000000006,-242.69899999999984
