run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260313-005936-TMMEA-DA-transfer-adapt-v22c-target-fbyg15k-transfer-tgt-FBYG15K-norm-s42,FBYG15K,norm,FBYG15K,0.0372,0.1045,0.061,823.312,0.0367,0.1009,0.061,851.133,0.03695,0.1027,0.061,837.2225000000001
20260313-012116-TMMEA-DA-transfer-adapt-v22c-target-fbyg15k-transfer-tgt-FBYG15K-norm-s2026,FBYG15K,norm,FBYG15K,0.0369,0.0939,0.058,943.485,0.0344,0.0907,0.056,959.256,0.03565,0.0923,0.057,951.3705
