run_id,data_choice,data_split,target,l2r_hits@1,l2r_hits@10,l2r_mrr,l2r_mr,r2l_hits@1,r2l_hits@10,r2l_mrr,r2l_mr,avg_hits@1,avg_hits@10,avg_mrr,avg_mr
20260312-042709-TMMEA-DA-transfer-adapt-v18c-target-fbdb15k-transfer-tgt-FBDB15K-norm-s42,FBDB15K,norm,FBDB15K,0.0168,0.0633,0.035,1106.307,0.0161,0.0646,0.034,1134.586,0.01645,0.06395,0.0345,1120.4465
20260312-043149-TMMEA-DA-transfer-adapt-v18c-target-fbdb15k-transfer-tgt-FBDB15K-norm-s2026,FBDB15K,norm,FBDB15K,0.0143,0.0599,0.033,1055.348,0.016,0.0597,0.034,1085.84,0.01515,0.059800000000000006,0.0335,1070.594
20260312-043631-TMMEA-DA-transfer-adapt-v18c-target-fbdb15k-transfer-tgt-FBDB15K-norm-s3407,FBDB15K,norm,FBDB15K,0.0151,0.0623,0.034,1069.686,0.0166,0.0635,0.035,1103.985,0.01585,0.0629,0.0345,1086.8355
20260312-044112-TMMEA-DA-transfer-adapt-v18c-target-fbdb15k-transfer-tgt-FBDB15K-norm-s7,FBDB15K,norm,FBDB15K,0.0148,0.0665,0.035,1048.757,0.0153,0.0666,0.035,1063.957,0.015050000000000001,0.06655,0.035,1056.357
20260312-044603-TMMEA-DA-transfer-adapt-v18c-target-fbdb15k-transfer-tgt-FBDB15K-norm-s123,FBDB15K,norm,FBDB15K,0.0173,0.0638,0.035,1136.222,0.0146,0.0633,0.034,1149.622,0.01595,0.06355,0.0345,1142.922
