lang_pair,num_runs,l2r_hits@1_mean,l2r_hits@1_std,l2r_hits@10_mean,l2r_hits@10_std,l2r_mrr_mean,l2r_mrr_std,r2l_hits@1_mean,r2l_hits@1_std,r2l_hits@10_mean,r2l_hits@10_std,r2l_mrr_mean,r2l_mrr_std
zh_en,2,0.548,0.0009,0.8407,0.0005,0.647,0.0,0.5524,0.0002,0.8389,0.0017,0.648,0.0014
